weight,max_displacement,feasible,rank,crowding_distance,variables
898.338,0.28707,true,1,0.00303898,0;0;0;28;25;12;15;28
898.525,0.286767,true,1,0.00310354,0;0;0;27;22;15;16;28
900.659,0.286277,true,1,0.00343387,0;0;0;29;20;25;21;27
901.338,0.286244,true,1,0.00189266,0;0;0;29;23;12;16;28
902.229,0.286017,true,1,0.00243733,0;0;0;28;25;22;22;27
903.295,0.285817,true,1,0.0019869,0;0;0;28;19;25;24;27
903.534,0.285245,true,1,0.00492039,0;0;0;28;25;14;15;28
907.16,0.284827,true,1,0.00541443,0;0;0;28;22;19;14;28
907.776,0.284141,true,1,0.0014972,0;0;0;28;26;14;15;28
907.889,0.283876,true,1,0.00174687,0;0;0;29;21;15;17;28
909.145,0.283784,true,1,0.00659299,0;0;0;29;24;25;21;27
913.343,0.282949,true,1,0.00559983,1;0;1;26;25;17;18;28
913.433,0.282498,true,1,0.000832256,0;0;1;27;25;18;16;28
913.487,0.282042,true,1,0.00581433,0;0;0;29;21;16;18;28
918.343,0.281827,true,1,0.00574707,0;0;0;26;25;11;11;29
918.458,0.281549,true,1,0.00416361,0;0;0;29;27;16;14;28
921.343,0.280596,true,1,0.00549144,0;0;0;26;25;11;12;29
922.085,0.279448,true,1,0.00434216,0;0;0;29;21;17;20;28
924.243,0.278981,true,1,0.00529892,0;0;0;29;24;20;16;28
926.441,0.278662,true,1,0.00390062,0;0;0;29;19;18;22;28
927.169,0.277995,true,1,0.00428222,0;0;0;28;26;18;18;28
929.867,0.277891,true,1,0.00402247,0;0;0;28;22;10;15;29
930.228,0.277039,true,1,0.00613605,0;0;1;28;23;21;19;28
934.473,0.276347,true,1,0.00786561,0;0;0;29;25;10;13;29
936.688,0.275868,true,1,0.00443611,1;0;1;28;19;23;22;28
937.909,0.275384,true,1,0.00204041,1;0;0;29;25;23;17;28
938.063,0.275125,true,1,0.000956746,0;0;0;28;22;12;16;29
938.478,0.274926,true,1,0.00224981,0;0;0;27;25;21;22;28
939.645,0.274202,true,1,0.00276259,0;0;0;29;24;19;22;28
940.599,0.273778,true,1,0.00270316,0;0;0;29;22;21;22;28
941.767,0.273655,true,1,0.00233936,0;0;0;29;25;19;22;28
942.669,0.273646,true,1,0.00252578,0;0;0;29;25;12;14;29
943.95,0.273436,true,1,0.00202064,0;0;0;29;24;11;16;29
944.314,0.273323,true,1,0.00192491,0;0;0;29;26;11;14;29
945.206,0.272677,true,1,0.00475021,0;0;0;29;26;21;20;28
947.866,0.272106,true,1,0.00593483,0;0;0;29;25;14;14;29
949.912,0.271548,true,1,0.00475226,0;0;0;29;26;12;15;29
951.607,0.271164,true,1,0.00471328,0;0;0;29;26;20;23;28
953.804,0.270875,true,1,0.0037625,0;0;0;28;27;22;22;28
954.782,0.270725,true,1,0.00345109,0;0;0;27;25;13;20;29
956.1,0.269578,true,1,0.00335145,0;0;0;29;22;15;18;29
956.866,0.269253,true,1,0.00328173,0;0;0;29;25;14;17;29
958.698,0.268744,true,1,0.00226262,0;0;0;29;22;16;18;29
960.267,0.2687,true,1,0.00284617,0;0;0;29;25;13;19;29
961.108,0.268426,true,1,0.00319062,0;0;0;28;27;14;17;29
962.464,0.267608,true,1,0.00336715,0;0;0;29;25;15;18;29
963.417,0.26726,true,1,0.00622321,0;0;0;29;23;17;18;29
967.258,0.266219,true,1,0.00741377,0;0;0;29;25;18;17;29
969.417,0.265674,true,1,0.00350239,0;0;0;29;23;17;20;29
971.94,0.265207,true,1,0.00493834,0;0;0;29;24;16;21;29
973.66,0.264463,true,1,0.00398351,0;0;0;29;25;17;20;29
974.902,0.264164,true,1,0.00339586,0;0;0;29;26;17;19;29
976.258,0.263679,true,1,0.00564927,0;0;0;29;25;18;20;29
979.552,0.263335,true,1,0.00487822,1;0;1;29;25;21;18;29
980.099,0.26271,true,1,0.00243199,0;0;0;29;26;19;19;29
981.341,0.26267,true,1,0.00301441,0;0;0;29;27;19;18;29
982.809,0.262602,true,1,0.00340546,0;0;0;27;26;21;21;29
984.304,0.262404,true,1,0.00272345,0;0;0;29;26;16;23;29
984.743,0.261756,true,1,0.00346903,0;0;0;29;27;18;20;29
987.052,0.261739,true,1,0.00335164,0;0;0;27;27;21;21;29
987.341,0.261032,true,1,0.00117238,0;0;0;29;27;19;20;29
987.454,0.260749,true,1,0.00199714,0;0;0;29;25;20;22;29
988.809,0.260484,true,1,0.00374028,0;0;0;29;23;21;23;29
990.454,0.260087,true,1,0.00524496,0;0;0;29;25;20;23;29
993.378,0.260081,true,1,0.00377651,0;0;0;29;28;22;18;29
993.743,0.259796,true,1,0.000678046,0;0;0;29;27;18;23;29
993.78,0.259754,true,1,0.000946142,0;0;0;29;28;21;19;29
994.444,0.259545,true,1,0.00376971,0;0;0;28;26;25;20;29
996.475,0.25861,true,1,0.00747307,0;0;1;29;24;24;22;29
1000.62,0.258487,true,1,0.00504286,0;0;0;29;29;22;19;29
1000.81,0.258137,true,1,0.00135198,0;0;0;29;23;21;26;29
1001.47,0.25791,true,1,0.00115282,0;0;0;29;22;27;21;29
1001.58,0.25771,true,1,0.00137218,1;0;1;29;22;25;24;29
1002.49,0.257547,true,1,0.00295331,0;0;0;28;27;23;23;29
1004.14,0.257458,true,1,0.00368652,0;0;0;28;28;22;23;29
1005.38,0.256793,true,1,0.00227701,0;0;0;29;28;22;22;29
1005.78,0.256791,true,1,0.00291328,0;0;0;29;28;21;23;29
1007.91,0.256565,true,1,0.00411732,0;0;0;28;21;26;26;29
1009.08,0.256059,true,1,0.00347897,0;0;0;28;24;25;26;29
1010.73,0.255988,true,1,0.00249314,1;0;1;29;20;27;25;29
1010.98,0.255466,true,1,0.00185081,0;0;0;29;28;23;23;29
1011.9,0.2552,true,1,0.00507026,1;0;1;29;23;26;25;29
1015.22,0.254824,true,1,0.00537737,0;0;0;29;29;23;23;29
1016.14,0.254146,true,1,0.00241372,1;0;1;29;25;26;25;29
1016.91,0.254043,true,1,0.00422468,0;0;0;29;24;28;23;29
1019.47,0.253316,true,1,0.0058267,0;0;0;29;22;27;26;29
1021.74,0.253242,true,1,0.00395641,0;0;0;29;21;29;25;29
1022.98,0.253095,true,1,0.00433736,0;0;0;29;28;23;26;29
1025.11,0.252307,true,1,0.004604,0;0;0;29;24;29;24;29
1026.56,0.252128,true,1,0.00265998,0;0;0;29;28;27;23;29
1027.23,0.251818,true,1,0.00141428,0;0;0;29;25;29;24;29
1027.54,0.251647,true,1,0.00331674,1;0;0;29;23;28;26;29
1030.08,0.251507,true,1,0.00522257,0;0;0;28;27;27;26;29
1031.99,0.251096,true,1,0.00342059,0;0;0;28;25;29;26;29
1032.59,0.250558,true,1,0.00336965,1;0;0;29;25;27;27;29
1034.47,0.250183,true,1,0.00385421,0;0;0;29;26;29;25;29
1035.82,0.250085,true,1,0.00170769,1;0;1;29;27;27;26;29
1035.87,0.249916,true,1,0.0048969,0;0;0;29;22;29;27;29
1039.96,0.249519,true,1,0.00581959,0;0;0;29;28;29;24;29
1040.47,0.248796,true,1,0.0031032,0;0;0;29;26;29;26;29
1042.23,0.248397,true,1,0.00411553,0;0;0;29;25;29;27;29
1043.99,0.248236,true,1,0.00294184,0;0;0;29;23;29;28;29
1044.71,0.248059,true,1,0.00356761,0;0;0;29;27;29;26;29
1047.07,0.24793,true,1,0.00364124,1;0;0;29;27;27;28;29
1047.87,0.247749,true,1,0.00204175,0;0;0;29;22;29;29;29
1048.81,0.24771,true,1,0.00143215,0;0;0;29;29;27;27;29
1048.96,0.247412,true,1,0.00048535,0;0;0;29;28;29;26;29
1049.03,0.247387,true,1,0.00125956,0;0;0;29;25;28;29;29
1049.99,0.247217,true,1,0.00381873,0;0;0;29;23;29;29;29
1052.11,0.246728,true,1,0.0040664,0;0;0;29;24;29;29;29
1053.22,0.246459,true,1,0.00437582,1;0;0;29;26;29;28;29
1055.76,0.246161,true,1,0.00591774,0;0;0;29;28;28;28;29
1058.27,0.245847,true,1,0.00345225,1;0;0;29;27;28;29;29
1058.47,0.245465,true,1,0.00157365,0;0;0;29;26;29;29;29
1061.71,0.24512,true,1,0.0043041,1;0;0;29;28;29;28;29
1062.71,0.244762,true,1,0.00419201,0;0;0;29;27;29;29;29
1065.2,0.244567,true,1,0.00505123,0;0;0;29;29;29;28;29
1066.96,0.244145,true,1,0.00721405,0;0;0;29;28;29;29;29
1071.2,0.2436,true,1,0.0058096,0;0;0;29;29;29;29;29
1071.95,0.2436,true,1,0.000811709,0;0;1;29;29;29;29;29
1071.95,0.2436,true,1,0.0375988,1;0;0;29;29;29;29;29
1106.69,0.2436,true,1,inf,11;5;19;29;29;29;29;29
