weight,max_displacement,feasible,rank,crowding_distance,used_CR,used_F,variables
1050.31,0.24771,true,1,0.00401146,0.30871,0.958678,1;0;1;29;29;27;27;29
1050.53,0.247387,true,1,0.00267235,0.150667,0.525813,0;0;2;29;25;28;29;29
1052.11,0.246728,true,1,0.00347451,0.285414,0.684127,0;0;0;29;24;29;29;29
1054.96,0.246203,true,1,0.00771269,0.40493,0.588723,0;0;0;29;28;29;27;29
1059.22,0.245465,true,1,0.00979702,0.329333,0.716951,1;0;0;29;26;29;29;29
1062.71,0.244762,true,1,0.00739193,0.565079,0.615317,0;0;0;29;27;29;29;29
1065.2,0.244567,true,1,0.00691746,0.376388,0.833462,0;0;0;29;29;29;28;29
1068.46,0.244145,true,1,0.0039773,0.623537,0.464542,0;0;2;29;28;29;29;29
1068.46,0.244145,true,1,0.00349044,0.515086,0.220139,1;0;1;29;28;29;29;29
1071.2,0.2436,true,1,0.00433386,0.69196,0.590034,0;0;0;29;29;29;29;29
1071.95,0.2436,true,1,inf,0.529397,0.816955,1;0;0;29;29;29;29;29
1071.95,0.2436,true,1,0.00084342,0.420458,0.482188,0;0;1;29;29;29;29;29
